"ID_REF"	"GSM237996"	"GSM237997"	"GSM237998"	"GSM237999"	"GSM238000"	"GSM238001"	"GSM238002"	"GSM238003"	"GSM238004"	"GSM238005"	"GSM238006"	"GSM238007"	"GSM238008"	"GSM238009"	"GSM238010"	"GSM238011"	"GSM238012"	"GSM238013"	"GSM238014"	"GSM238015"	"GSM238016"	"GSM238017"
"200078_s_at"	10.29202243	10.5939107	10.60524184	10.44859169	10.10328821	10.41787927	10.33013798	10.39758059	10.53120607	10.5141196	10.21649267	10.21019372	10.32890722	10.79250427	9.880504517	10.28333149	9.957290936	11.0108207	10.46041362	10.54551243	10.58387475	10.34761524
"200079_s_at"	10.5106945	10.26525121	10.05839651	10.35669266	10.27839735	10.5037238	10.47569409	10.24551461	10.06969447	11.08617387	10.61180017	10.05128575	10.88677985	10.66173232	10.1342983	10.74034637	9.992628723	10.3194937	10.46519482	10.33924248	10.3033215	10.62156666
"200080_s_at"	11.22450603	10.74815206	11.4102048	10.7348074	10.9157841	10.74469492	10.59452937	10.87741332	10.7959497	10.47220998	10.98880493	10.6247056	10.40947705	10.39465956	10.68082819	10.69450387	10.96498585	10.31592673	10.7587125	10.72516438	10.94357158	10.69751953
"200081_s_at"	12.40390122	12.50813541	12.89108166	12.28476996	12.78798082	12.73363617	12.77956107	12.65966754	12.97230433	12.42906283	12.34545698	12.34559322	12.13392761	12.67436984	12.06962378	12.1414099	12.6281182	12.2309182	12.03848068	12.23309874	12.80692478	12.60250335
"200082_s_at"	12.31314526	12.11565543	12.58659331	12.09749918	12.33029233	12.24613163	11.57392843	12.29343194	12.39357896	12.51448932	12.25751879	12.16686357	12.18149046	12.21418368	11.81142616	12.58774473	12.40346486	11.94951413	12.21694406	12.10830456	12.33276248	12.19016332
"200083_at"	8.81838616	8.587512643	8.664178489	8.247701052	8.971967301	8.905545715	8.722710654	9.416472984	8.949404284	9.162636796	8.853069271	9.172022065	9.686063215	8.392413254	8.56915409	8.911556206	9.197129044	9.078431422	9.101714946	8.470099729	9.41584679	8.955531804
"200084_at"	9.710047038	9.484860217	10.02980813	9.964034072	9.469334111	9.715742509	9.598403175	9.923361948	9.75342182	9.139657962	9.602559243	9.575578095	9.803928415	9.714893387	9.269639253	9.887940838	9.548791683	9.125233458	9.689879344	9.342999454	9.871617535	9.624846235
"200085_s_at"	10.59258576	10.52796697	10.73123974	10.71654107	10.38598537	10.15234487	10.21855593	10.72429467	10.45720059	10.6757025	10.17352784	10.19487466	10.5761722	10.83129072	9.689678448	10.84197726	10.39942671	10.60000182	10.50478925	10.29840333	10.39675918	10.18078789
"200086_s_at"	11.55040956	10.79013554	11.14472965	10.69031462	11.18923601	10.93025725	10.91479517	10.99568151	11.06722571	11.02602483	10.90467245	10.89230199	10.81584353	10.79923877	10.24084375	11.17033781	10.92644572	10.81171822	10.67306835	10.82040882	10.92156731	10.78343804
"200087_s_at"	9.964374072	10.38155704	11.24440724	10.03387903	9.591426759	9.863136336	9.962699866	10.25368399	10.24044096	9.752683521	10.1029963	9.915431879	10.45525986	9.919885171	9.794701833	10.43717205	10.21464508	10.16877517	10.53432202	9.850550334	10.29762528	9.785288499
"200088_x_at"	12.69486509	12.77171991	12.81752503	12.57213294	12.819281	12.72148423	12.74892245	12.76779849	12.83737661	13.08858769	12.84656771	12.78657422	12.40755129	12.77846074	12.22252764	12.58697735	13.0589202	13.16443637	12.36936444	12.69819564	12.85272791	12.61765532
"200089_s_at"	10.65208847	10.38504766	11.04563959	10.43769207	10.98329923	10.56873371	10.49125157	10.77046898	11.00889987	10.44107265	10.46876303	10.51237426	10.89129815	10.45719999	10.17529647	10.83144258	10.92695484	10.73860156	10.35217326	10.27602245	10.88593373	10.23054798
"200090_at"	9.828090999	9.496686935	9.934292136	9.85493498	9.685000346	9.824244639	9.245402369	9.66083377	9.99965846	9.753306037	9.937544735	9.709754323	9.933707629	9.364844223	9.165537805	9.09672675	9.510954636	9.386198644	9.657569134	9.487327581	9.969704305	9.753840014
"200091_s_at"	10.43447141	10.37658889	11.3686578	10.37977101	10.64388083	10.43264775	10.22586501	10.40838101	10.92432472	9.916209117	10.48896297	10.22527197	10.33648541	10.60818791	10.15479851	10.78110123	10.57297822	10.2830727	10.43386797	10.06566015	10.91080922	9.86113332
"200092_s_at"	11.61371325	11.58815516	12.12153684	11.87945978	11.68691572	11.5810834	11.44583564	11.64858065	11.8158308	11.80210334	11.93997707	11.53169018	11.79367777	11.95599459	11.4518547	11.88757545	11.99538078	12.09929337	11.56837709	11.44735505	11.93165625	11.49981956
"200093_s_at"	10.35842448	9.87776493	10.59576577	10.55866256	9.155589564	9.150840976	9.684392771	10.4208218	10.55260596	9.389561279	9.198425491	9.607463178	9.234755647	9.901685353	8.773815148	10.55764018	9.903322974	9.561411908	9.836253673	9.24423347	9.492365584	9.094626111
"200094_s_at"	11.56529915	11.29861116	12.02675482	11.05028193	11.60898705	11.38751947	10.84004825	11.64867262	11.86686657	11.02998798	11.45048362	11.63692152	11.66744555	10.92842212	11.12830932	11.07015521	11.62983346	10.96445857	11.55741238	11.535642	11.61963607	11.00093887
"200095_x_at"	13.07951045	13.089827	13.22134603	12.99712157	13.11756764	13.14751235	12.6235688	13.12190661	13.09858503	13.15555188	12.77158633	12.94175467	13.14159167	13.19513611	12.71934064	12.86182598	13.14222634	13.15485987	12.8494003	12.8035368	13.13404525	12.86713536
"200096_s_at"	10.74099182	10.59005906	11.01069576	10.88119998	10.15092171	10.33990962	10.38083709	10.66692368	10.6178818	9.896891107	10.25293474	10.49892411	10.26298936	10.51610576	10.12485891	10.69641716	10.29390113	10.92326198	10.70033654	10.3298968	10.62517251	10.12300477
"200097_s_at"	9.372694916	9.344513852	9.331874336	9.029329494	9.247723201	9.346013044	9.393352951	9.544846428	9.306346024	8.869663178	9.104766212	9.211723053	9.349972517	9.455490045	9.359692415	9.301843161	9.59679138	9.388037192	9.414422955	9.382708494	9.508182102	9.381664619
"200098_s_at"	9.763042817	9.365048395	10.1280118	9.327569185	9.726234018	9.356875485	9.432777677	9.722478008	9.44632258	9.275780452	9.49051747	9.203021672	9.808036476	9.29977319	9.109083398	9.54016105	9.445816818	9.673691671	9.555095053	9.162949359	9.781963097	9.445123674
"200099_s_at"	12.31943054	12.18495413	12.88693109	12.11608037	12.03509284	12.23552743	12.0738128	12.37318629	12.4567081	12.4033115	12.07090643	12.14918795	11.86625875	12.31734126	12.06262721	12.33195904	12.34427796	12.17704012	12.1643614	12.22909352	12.33737435	12.12517247
"200593_s_at"	9.426781786	8.770336371	8.656477924	9.181414141	9.329890498	9.287087577	9.283906276	9.139011226	9.301748363	9.186704153	9.888294382	8.900973048	9.744638576	8.825409578	8.581124333	9.294001044	8.80759999	9.091894126	9.171515375	9.366619862	8.911678271	9.481360733
"200595_s_at"	8.220614683	7.780067048	8.501561786	7.722984458	8.186464927	8.261102984	7.957933061	8.251917752	8.095056372	7.725750124	7.939091466	7.785579083	8.354112724	7.903616175	7.950657003	7.98219015	8.069837434	8.020364337	8.525039102	7.809149635	8.228855558	7.43564855
"200599_s_at"	10.52325446	11.09339639	11.85199022	11.01752993	10.60029414	10.99313479	10.85316619	11.14530564	10.91430208	11.30960102	11.07383115	10.89159049	11.53737023	10.77557283	11.1052359	11.13003176	10.79395547	10.90680663	11.76656851	10.75603904	11.546617	11.07376731
"200600_at"	9.671856605	10.28330046	8.898635018	10.26894188	9.604797982	9.521484024	10.21584566	10.6452737	9.90909231	9.912624712	10.62159099	9.622680115	10.24414575	10.14781355	10.21334211	10.2725464	10.32240074	9.802001825	10.81779235	10.38079123	10.29459129	10.5901726
"200601_at"	9.487279503	9.475146906	8.440721744	8.48253363	9.035908566	8.987918583	8.534832377	8.575052921	8.428037668	8.867739876	8.53124745	8.686560341	8.623581002	8.727341456	9.361337291	8.441881651	9.244232175	9.085041952	8.787235149	9.332980182	8.839434084	9.482228097
"200602_at"	7.18271943	7.51560428	8.495279669	7.124765441	6.455957082	6.930056843	7.157866835	8.476029213	7.123195374	7.363039631	7.296597165	7.114906331	7.791098914	7.190184257	6.916822566	7.509842966	7.787107364	7.53325308	9.136562988	8.095338466	7.206813155	6.816721049
"200603_at"	8.800149792	8.88927648	9.003269768	8.994239252	8.977771559	8.456451971	8.640384267	9.385103886	8.967924908	8.631641527	8.792979581	8.89626296	9.058434043	8.281228191	8.850937263	8.515315704	8.7963355	8.372699107	9.363538054	8.993034588	9.012650377	8.696780711
"200606_at"	11.39589669	10.23641446	9.237361123	10.62800453	10.85248764	11.50881317	10.53875922	11.17947098	11.13464687	9.861640946	11.19114773	10.88609806	10.82013004	10.87934416	10.64819393	10.48904525	10.95011092	10.69303099	11.20171448	10.52279981	9.994107066	10.14524614
"200608_s_at"	8.572623845	8.03656453	7.859079496	8.076435584	8.376748495	8.620954185	8.253741884	8.559360724	8.284907999	8.289870446	8.175069981	8.300956191	8.245827924	8.51935089	7.873837226	8.610711476	8.303525316	7.803886473	8.574300424	8.433052243	8.310903223	8.842863757
"200609_s_at"	9.456377039	10.01378759	9.826164911	9.641369036	10.22320169	9.605916962	10.44876258	10.22510511	9.60950583	9.721643426	9.686674894	9.925745506	9.998187303	10.25502253	9.967648145	9.8526334	9.934121516	10.12975277	9.77330295	10.34752624	10.56504223	9.996177654
"200610_s_at"	10.4515969	10.37088643	9.89321725	10.31455946	10.38760978	10.64373832	10.73337811	10.42582421	10.46218934	10.63059911	10.03198002	9.917304659	10.97224924	10.45666559	10.16021258	10.34954157	10.28639614	10.01471594	10.48985897	10.23708744	10.49828152	10.05768618
"200612_s_at"	8.467252942	8.439460728	8.997475361	8.431964013	7.448669637	8.597006703	8.594886319	9.072147105	8.525770969	9.005980528	8.00396597	8.389597741	8.567665381	7.309704252	8.309787805	7.972254985	8.755134585	8.603960108	8.982612176	8.800520955	8.344342349	8.791605787
"200613_at"	11.03888455	11.03491624	9.809729473	10.3759736	10.87640814	10.32231159	11.04725553	10.45081867	10.48922789	11.00147472	10.10645513	10.64010073	11.82026731	10.37952984	10.07079989	10.45987928	10.48199585	11.13672265	10.92128693	10.62864032	10.67434007	10.84045668
"200614_at"	11.15680309	11.19725159	11.37531268	11.09045649	10.81197121	10.92358015	11.55310155	11.43231113	11.40682238	11.12928537	11.26254011	11.30569868	11.3214065	11.04037803	11.02359175	11.12824625	11.25745062	11.1939497	11.40351492	11.13220345	11.35218403	11.31281884
"200618_at"	9.502949806	9.314325899	9.34882771	9.701564808	9.482065008	9.532763751	9.583754565	10.05049645	9.548682311	9.635834627	9.664340459	9.547767362	9.714910505	9.456927289	9.604151901	9.725976894	9.541522117	9.426857499	9.56962346	9.406883279	9.555209751	9.662488323
"200619_at"	8.924978432	9.176028318	8.901311106	9.042068645	8.943337675	9.035662011	9.189095149	9.300817418	8.929790452	9.375882697	9.079200728	8.899550184	9.606177826	9.29800516	8.887477616	9.091552071	8.942428645	9.348721877	9.279219837	9.251365319	9.035344343	9.450746686
"200620_at"	10.65914452	11.10918463	12.30754061	11.05857237	10.47902262	10.78936656	10.37362349	10.85513767	11.05924614	10.21914734	10.86995325	10.69798825	10.47664031	10.53436508	10.62504592	10.6702999	10.59244158	10.85833476	10.7335197	10.93328123	11.1654463	10.46426289
"200621_at"	9.422035542	9.621977406	9.940094905	8.835012436	9.427713379	9.072387673	9.319082983	8.970218556	9.172560002	10.01136918	9.308639999	9.376038605	9.985544476	8.907881526	9.370748496	9.043884896	9.350092716	9.357611539	9.541098355	9.141472691	9.128043025	9.193592401
"200623_s_at"	7.728269916	8.608277491	7.871075902	7.872042305	7.988780275	7.871279374	8.011038932	7.742966086	7.642054349	8.225253608	7.874351913	7.788966064	7.978767456	7.585884713	8.399113993	8.113388364	7.467843466	8.170836598	7.544011389	7.887676301	7.842958875	8.730870904
"200626_s_at"	8.999556993	8.599585474	9.065312094	9.238786971	9.167834872	8.780431194	8.571284501	9.280489829	8.985102106	8.842745366	8.495554973	8.689815484	8.475180969	8.615931726	8.446946189	9.08988669	8.629822722	8.616265544	8.889812772	8.637990388	8.84880824	8.538314468
"200627_at"	10.35630796	10.28503155	9.929542911	10.35152295	10.27936461	10.89354093	10.42607539	10.59767375	10.40552633	10.28149946	10.49231345	10.54200116	10.05980054	10.30716656	10.06893729	11.15646252	10.23453693	10.29278829	10.12858753	10.00221948	10.32080421	10.38479513
"200629_at"	8.463243306	10.45478983	7.723721616	11.46559987	10.3527418	8.385955906	10.92870946	9.38430623	9.529285629	9.12543574	9.340748261	8.864921955	9.263997511	11.70724497	10.84140443	9.794212643	9.547797831	9.897188724	9.405852064	8.824006785	9.23382902	10.85965826
"200631_s_at"	10.39720201	10.73642936	10.13092185	10.06354252	10.41200477	10.18309563	10.79992937	10.61820337	10.23080153	10.7758873	10.30141879	10.42020463	10.33053643	10.51399562	10.15621522	10.38692584	10.44324043	10.79783317	9.559532836	10.34855049	10.68959797	10.2851608
"200632_s_at"	10.15051394	10.43227738	9.60608121	10.60534785	11.34231906	11.36944272	11.22631751	11.93615068	11.56761164	10.90442634	11.49868477	11.8918309	10.40572667	12.10155929	11.03085856	11.97127766	10.93812271	10.37896736	12.24072631	12.47563232	9.939551673	11.90196647
"200633_at"	12.33357463	12.6674541	12.702539	12.568743	12.557693	12.7544971	12.82505525	12.28897513	11.57204206	12.70333582	12.80413603	12.67181611	12.63318758	12.7643084	12.38272851	12.11858718	12.37627821	12.76187129	12.50987945	12.62229952	12.64042603	12.87393125
"200634_at"	11.25083723	11.98201146	10.44537965	11.77664443	11.52288032	11.31576444	11.76507141	11.92348645	11.36641713	11.77589893	11.54926849	11.58203904	12.44855589	11.99513745	11.77882695	11.56863158	11.32605931	11.91405207	11.73844403	11.7506754	11.57133933	12.17709496
"200636_s_at"	8.953707817	8.3382195	9.014130973	6.48431383	9.101687607	8.283711399	8.028146309	8.95304332	8.668919841	8.668379217	8.4028582	8.324276217	8.406954142	8.031567014	8.148032479	7.901380962	8.785276348	9.335263173	8.97584064	8.652129979	8.336449414	8.309347945
"200640_at"	11.64896992	11.14172384	10.74837807	11.18005981	10.81921146	11.68093897	11.85003852	11.64377074	11.48576243	11.71724027	11.46704827	11.60516306	11.57673186	11.94211646	11.21273253	11.39510222	11.74777349	11.80777866	11.90502097	11.74459503	11.37589613	11.54976909
"200642_at"	11.63635419	10.59480093	10.96189708	11.49776127	11.1503597	10.88780398	11.33366934	10.8923814	10.58181049	11.37472351	11.08890562	10.74018729	11.33388449	10.98751451	10.2775428	11.06782916	11.06664296	11.14636046	10.83491507	10.88017218	11.24749754	11.01531162
"200643_at"	8.217911074	8.840668426	9.50710459	7.991032401	8.372220411	8.419635794	8.361002975	8.415570157	8.321000734	8.474004028	8.342400507	8.429320496	9.307114507	8.254856157	8.46765323	8.169253569	8.345646736	8.106016071	8.878246541	8.279590099	8.494926223	8.093188205
"200644_at"	9.708035729	9.807952596	9.690107998	9.774634881	10.1967752	9.834069189	9.681607342	9.414867372	9.762319718	10.08661585	10.0862173	9.220593111	9.540217569	9.687773587	9.336105458	8.743557754	9.712805342	9.889550444	9.262384347	9.71271598	9.90372365	9.619369256
"200645_at"	10.46708303	10.77130338	11.09816385	10.49865139	10.38895299	10.6309811	10.27798713	10.32064312	10.59436418	10.22737089	10.52372246	10.59507881	10.05015075	10.3544884	10.62858487	10.06944247	10.41594779	10.41903192	10.31619984	10.70226148	10.59870743	10.58651948
"200649_at"	9.118950231	9.674499763	9.318923368	8.88350882	8.976668484	8.869854003	9.029186541	8.698672961	8.554372156	8.839874226	8.68152708	8.960783509	9.199215692	8.510216697	9.3872809	8.315014844	8.890596732	8.8472652	8.828419745	8.825430846	8.979151979	9.345880381
"200650_s_at"	11.73113642	12.07368828	10.99912729	12.08840003	11.95219328	11.92804735	12.437369	12.48031207	11.92712761	11.75411048	12.24969671	12.08197798	12.38590034	12.58017842	11.78102148	12.46226088	12.11196568	11.85297119	12.54805401	12.2169083	12.01398505	12.4665869
"200651_at"	12.01335377	11.77023322	12.28622719	11.49638691	12.04313149	11.67178028	11.86602894	12.12915615	12.40248893	11.96100095	11.43427277	11.93280938	11.77118498	11.87498712	11.49856263	11.9746803	12.08983845	12.13462006	12.02224369	11.75802738	12.15601851	11.38215253
"200652_at"	9.904632964	10.36418548	10.83627317	9.939052544	9.733793199	10.20996596	9.831316563	9.803661918	10.37353282	10.34816173	10.09476225	10.23693167	10.57706783	9.842929266	9.860298991	9.814690618	10.07703253	10.01573641	10.35413674	10.01378993	10.53667576	10.14589748
"200655_s_at"	10.03587528	9.715968608	10.01873067	9.543353197	9.59642083	9.884678171	9.919477637	10.21751208	9.797136827	10.05349434	9.408121196	9.614735426	10.28503467	9.972560735	9.555748702	10.06687165	9.926718438	10.15411418	10.11553055	9.887719494	9.513381052	9.998788851
"200656_s_at"	9.901661803	10.58793139	11.15690176	9.667314194	9.032729803	9.48980289	9.932188732	10.3554767	11.06410413	10.12744672	9.697701426	10.20668728	10.86276975	9.589819707	9.973917771	9.811315634	9.635499802	9.197756659	10.22666971	10.00387427	9.908701906	10.21278632
"200657_at"	12.12663974	11.7805349	11.72553718	11.54648392	12.14219634	11.97870744	12.19890404	12.13747524	12.15595756	12.30646003	11.71735629	12.06524083	11.61275433	11.97608194	11.50012295	12.42648302	12.12226882	12.19598393	11.71722083	11.9304484	11.94919207	11.92493186
"200658_s_at"	8.953975998	9.393281162	9.656959674	8.954441654	8.64773033	9.010034976	10.15935481	9.338841711	9.428798477	10.12087927	9.377623546	8.95706	9.480759189	9.681987541	8.448533993	9.684141326	8.907997069	9.273033247	9.085455302	8.944752192	9.151793367	9.499560461
"200660_at"	11.14582087	11.40054252	10.13053288	11.33954698	10.95248455	11.14383641	11.35392123	11.3079616	11.2476141	11.30982752	11.79436492	11.07290802	11.31181276	11.45301696	11.45125855	11.23620591	11.37539948	11.03661403	11.32359592	11.18331582	10.94471029	11.50118387
"200661_at"	9.280591922	9.388741261	8.787921239	9.362493331	9.341061985	9.120335729	9.514262992	9.385720818	9.310105996	9.264314547	9.449576842	9.016821169	9.174158728	9.850492189	9.718887754	8.947608006	9.078200472	9.707281644	9.598437521	9.550848597	9.392166558	9.881824531
"200662_s_at"	9.078277188	8.808579748	9.782614512	8.090950914	9.085225936	9.145000623	8.756807365	8.92687611	9.102075353	9.254114294	9.124416122	8.799818518	9.038617933	8.292351672	8.281035	8.957587388	9.077026627	9.109760131	9.045543767	8.617251365	9.197781919	8.460288225
"200663_at"	11.12179644	11.83869972	12.15642782	11.30163257	11.06140368	11.23833975	11.33223483	11.54800534	11.36601049	11.47449672	11.28580037	11.58894874	11.02482793	11.38329944	11.36784958	11.23054949	11.47580011	11.33717915	11.38314123	11.33063976	11.55224587	11.50764202
"200665_s_at"	10.73587624	11.59802885	9.273268843	10.71803029	10.00136057	10.61016508	11.36905747	11.02753046	11.23098242	10.77611593	10.57604584	11.30143184	11.52247134	10.35673407	11.19351712	10.97090772	10.71127881	10.6234326	11.85317753	10.56138206	10.50003111	11.14758388
"200666_s_at"	10.12049155	9.30987705	9.123181523	9.956669645	9.479674743	9.900463161	10.63191002	10.05127017	9.864036729	10.08068293	11.79384192	9.846815655	9.1531957	9.660636453	9.432265728	10.35521869	9.526195533	8.916008578	10.12116812	10.51103924	9.101145946	10.05876076
