"","column","cor","p.adj","corr_order","label"
"1356","IL4R",0.48945001363804,1.84702489799222e-22,6576,""
"1357","USP33",0.0142382777738397,1,609,""
"1364","DYNC1I2",0.198826421059602,0.592198471576843,5319,""
"1368","SIRT6",0.0337427428454032,1,1386,""
"1370","POLD3",0.0806238009104085,1,2956,""
"1372","CAPZB",0.199836919389867,0.54206776579234,5334,""
"1376","SLC25A43",0.121935191387069,1,4000,""
"1377","UBE2A",0.0660412833870646,1,2526,""
"1389","LAMP3",0.0281565777282213,1,1163,""
"1390","FAP",0.184926875518907,1,5134,""
"1392","ACER3",0.313564887192016,8.56801355434245e-07,6206,""
"1393","UBE2K",0.167586819927944,1,4859,""
"1398","SYNJ2",0.130624214710217,1,4191,""
"1400","PPP2R5C",0.024811625120739,1,1012,""
"1402","GNB1",0.220257221281989,0.0807576275361358,5561,""
"1404","EDN1",0.170400213994594,1,4894,""
"1411","NRDC",0.0554209869855345,1,2182,""
"1417","ITCH",0.171606798300019,1,4909,""
"1420","SDF4",0.0915324397002625,1,3257,""
"1422","BPIFB2",0.0224347576245471,1,919,""
"1424","TOLLIP",0.204352235531689,0.36231144082365,5391,""
"1429","THOC1",0.00545101938628242,1,255,""
"1432","SLC1A3",0.0650453551223181,1,2485,""
"1433","XRCC5",0.0332286934216876,1,1369,""
"1438","REXO1",0.0437527325055834,1,1757,""
"1439","SAR1A",0.273102876757923,0.000216604227555716,5997,""
"1441","RAPGEF3",0.417934241986762,6.04398646629591e-15,6484,""
"1450","AFM",0.0858315571727001,1,3101,""
"1451","KIF22",0.0114295386514995,1,496,""
"1453","CARMIL1",0.108392423482868,1,3697,""
"1454","PGM1",0.148774302995049,1,4541,""
"1455","DDX1",0.0543669017883614,1,2149,""
"1460","STX7",0.131328188510806,1,4208,""
"1464","PTPRH",0.142092501380635,1,4412,""
"1466","SLC35C2",0.0817302831044027,1,2989,""
"1475","RDH8",0.214109020600025,0.14646112352677,5501,""
"1479","COL5A3",0.189971609616695,1,5207,""
"1481","PUM3",0.171175293456409,1,4904,""
"1482","CPB2",0.0492494003626056,1,1949,""
"1486","PSEN1",0.109038507641673,1,3707,""
"1487","CPOX",0.025353458036119,1,1039,""
"1489","MOK",0.072040507583787,1,2720,""
"1490","HSP90AA1",0.0986709000765379,1,3454,""
"1491","RBL1",0.0370094627514846,1,1496,""
"1492","DLGAP4",0.114977189907088,1,3854,""
"1494","CFHR2",0.0612069858478471,1,2362,""
"1495","NDC80",0.136502207578398,1,4316,""
"1496","AP4E1",0.158370957920408,1,4714,""
"1498","MAGI3",0.0420435314539256,1,1696,""
"1499","CXCL2",0.3669124494077,1.3834549589985e-10,6372,""
"1502","TCF7",0.0367329699583764,1,1486,""
"1503","OSTM1",0.268512158635398,0.000383593724430112,5961,""
"1505","IMPG2",0.0124501156627906,1,530,""
"1507","EXD2",0.0243080341474272,1,991,""
"1508","ARG2",0.0974611284580237,1,3422,""
"1514","STK17B",0.140000589413271,1,4371,""
"1528","HSPB11",0.171733117535832,1,4912,""
"1531","IL12RB2",0.208711230876028,0.243225169759099,5443,""
"1533","WDR70",0.0426927560632344,1,1716,""
"1534","FYB1",0.0481940848272967,1,1909,""
"1535","MPP4",0.0325824770974723,1,1345,""
"1537","BZW1",0.268771843435886,0.000371507456410237,5962,""
"1551","MRPL22",0.206954024267811,0.28602687157073,5427,""
"1552","GEMIN5",0.148857202649782,1,4546,""
"1554","NFE2L1",0.104812450708894,1,3609,""
"1556","GSK3B",0.0298995367998504,1,1241,""
"1558","ERC1",0.0606899742143528,1,2350,""
"1562","PALB2",0.119413523363387,1,3956,""
"1563","DOP1A",0.0550765426801211,1,2170,""
"1564","LYRM2",0.000566959935191152,1,20,""
"1567","TUT7",0.147900885859479,1,4519,""
"1570","TNPO1",0.0246983795654593,1,1009,""
"1571","PLOD1",0.249400424177885,0.0036772224220382,5816,""
"1574","DIS3",0.129891311093007,1,4171,""
"1575","PIBF1",0.0289502659591735,1,1196,""
"1577","NUFIP1",0.112437655776795,1,3792,""
"1582","CYLD",0.125126301631021,1,4066,""
"1586","ZNF416",0.0903939908301038,1,3219,""
"1590","RPS5",0.00974766826890699,1,434,""
"1591","FAT1",0.253437803446783,0.00231934769584427,5849,""
"1592","YTHDC1",0.0999400616253299,1,3486,""
"1593","CHMP2B",0.113526789640158,1,3812,""
"1595","PPIE",0.183517083654331,1,5103,""
"1596","ZMPSTE24",0.180256357724865,1,5051,""
"1599","REST",0.0302544250850299,1,1258,""
"1600","HAL",0.00925063640096467,1,412,""
"1601","SSH1",0.0447588224758495,1,1796,""
"1602","GSTP1",0.186187683907331,1,5156,""
"1603","APLP2",0.135122774850871,1,4293,""
"1607","EIF3I",0.3210450781044,2.78705811064219e-07,6234,""
"1609","COL16A1",0.25045916080195,0.00326070440902691,5823,""
"1610","TXLNA",0.0367541437754942,1,1488,""
"1615","KIF3C",0.0311973896951257,1,1299,""
"1618","HADHA",0.0414873945258703,1,1668,""
"1621","CD59",0.44689879643664,8.91530028082372e-18,6525,""
"1622","CD82",0.237316730840459,0.0139597618602029,5710,""
"1625","AK6",0.117317886899138,1,3909,""
"1629","SCAMP1",0.0400512988328231,1,1607,""
"1630","PREP",0.173759606376342,1,4944,""
"1632","SEH1L",0.0624163112413674,1,2406,""
"1633","WDR47",0.0863024330576312,1,3115,""
"1636","SLC25A24",0.348128173503433,3.63731954629461e-09,6321,""
"1637","MAP3K4",0.115348663732555,1,3867,""
"1643","CPNE3",0.0412805982117909,1,1661,""
"1644","RRN3",0.053786885323163,1,2127,""
"1645","CTTN",0.17534372774661,1,4966,""
"1650","EPS15",0.0557601034990704,1,2191,""
"1651","ORC1",0.0329320398411629,1,1357,""
"1654","ATG16L1",0.138201461416566,1,4345,""
"1655","USP40",0.111900029421723,1,3782,""
"1656","POMGNT1",0.0932586235220638,1,3315,""
"1657","RAD54L",0.0193151347221779,1,807,""
"1659","DNAJA1",0.12079912819753,1,3978,""
"1660","B4GALT1",0.127778715221666,1,4134,""
"1661","CHMP5",0.175712677803869,1,4973,""
"1663","AQP6",0.137486097370707,1,4333,""
"1664","DIMT1",0.0277733470878224,1,1146,""
"1665","IPO11",0.0425429864078636,1,1714,""
"1670","SNX10",0.0289175379881664,1,1193,""
"1672","MRPL28",0.260445423303262,0.0010196495754561,5902,""
"1674","ITPKC",0.174426196368797,1,4951,""
"1676","FAT2",0.0862635370062709,1,3113,""
"1677","RBM22",0.203852319322202,0.379008740123206,5386,""
"1678","TMED2",0.0859689342502122,1,3105,""
"1680","ZFAND6",0.0660947846982106,1,2530,""
"1681","HSD17B2",0.25449543480309,0.00205228215244651,5859,""
"1686","ZW10",0.0536392489043035,1,2121,""
"1687","ALG9",0.0856058752430789,1,3092,""
"1691","MTMR2",0.0802554752115752,1,2942,""
"1692","PPP1R15A",0.193058940029132,0.976816052368535,5257,""
"1698","BAX",0.0257347745561298,1,1057,""
"1705","PSMC5",0.00337468726037328,1,148,""
"1706","UIMC1",0.0415120760484604,1,1670,""
"1710","LPCAT2",0.196398513604309,0.732341329830559,5297,""
"1712","OGFOD1",0.158102824997058,1,4708,""
"1714","NOP14",0.122498588799743,1,4013,""
"1715","ADD1",0.123925834911995,1,4044,""
"1718","RTRAF",0.116682168472018,1,3898,""
"1721","SF3B2",0.0928335723924006,1,3303,""
"1724","DNM1L",0.111150186135631,1,3765,""
"1725","PTHLH",0.471641808927131,2.02712195298255e-20,6557,""
"1727","ERGIC2",0.0544135137154145,1,2153,""
"1728","TFAP2C",0.068548961315531,1,2612,""
"1729","AURKA",0.238510382733162,0.0122756467499414,5721,""
"1733","RFX2",0.205321491082611,0.332082420712266,5402,""
"1735","SULT2B1",0.0903445185350139,1,3217,""
"1745","DNMT3B",0.1106415618697,1,3750,""
"1747","TPX2",0.102712222803432,1,3550,""
"1748","PDRG1",0.0173426270570121,1,727,""
"1751","DOCK9",0.151730124942566,1,4594,""
"1753","TGDS",0.0245150361088693,1,1000,""
"1757","TMEM40",0.318658178261671,4.00115057440746e-07,6224,""
"1760","CRLS1",0.028714094269609,1,1183,""
"1764","SMOX",0.00799069395436591,1,348,""
"1766","FKBP1A",0.151325255090258,1,4586,""
"1767","NSFL1C",0.138328276401239,1,4348,""
"1775","XRN2",0.0468581704503065,1,1858,""
"1776","KIZ",0.165929649025373,1,4836,""
"1777","DYNLL1",0.148689879310561,1,4540,""
"1779","SNX5",0.0837418566605431,1,3043,""
"1784","ESF1",0.108447004200963,1,3699,""
"1790","DZANK1",0.00274117597952398,1,119,""
"1793","LHX5",0.152987102997315,1,4616,""
"1794","TASP1",0.0598906944820768,1,2326,""
"1795","OAS1",0.110280413961678,1,3742,""
"1798","PXN",0.479820856964901,2.4245806430541e-21,6568,""
"1801","KIF16B",0.100003811517794,1,3491,""
"1802","TRMT6",0.107947355096639,1,3684,""
"1803","CHGB",0.0352533728034014,1,1429,""
"1811","FXYD5",0.361574284703129,3.58254515245846e-10,6357,""
"1817","CMTM1",0.025509705907241,1,1048,""
"1819","GANAB",0.0766384975212441,1,2840,""
"1821","RBM41",0.0919058295751088,1,3271,""
"1822","BIRC5",0.181530051283445,1,5075,""
"1825","OTUB2",0.23795563509508,0.0130335192099577,5715,""
"1826","DDX24",0.0311652665996629,1,1295,""
"1828","NECAP1",0.0344328844410804,1,1407,""
"1831","DHX32",0.161210422850081,1,4770,""
"1832","RCOR1",0.198180945879455,0.626941950412492,5311,""
"1833","GPATCH2L",0.115816122342179,1,3876,""
"1836","SLC9A1",0.479912552499453,2.36687584781857e-21,6569,""
"1837","SPTLC1",0.202782390430941,0.41726064458503,5377,""
"1838","PAPOLA",0.00459300416314054,1,201,""
"1839","CCNK",0.0889031784941004,1,3180,""
"1840","PCBP4",0.173133808124099,1,4934,""
"1845","NUDC",0.193529090030725,0.937712379028143,5262,""
"1846","MAEA",0.197044813524891,0.692587923098375,5306,""
"1847","ICAM1",0.128861329905492,1,4157,""
"1852","MUL1",0.430498375617923,3.86109146636748e-16,6503,""
"1858","P3H2",0.392272670382971,1.17304664224461e-12,6435,""
"1863","GNPTG",0.124633768304486,1,4056,""
"1864","ZNF268",0.0399876778490191,1,1603,""
"1870","USP48",0.101730358694277,1,3528,""
"1871","EFNB1",0.429879999329717,4.43252643028645e-16,6502,""
"1874","GLG1",0.0387594006956531,1,1567,""
"1875","KIF4A",0.0700276882141909,1,2659,""
"1876","TNRC6A",0.00587908793469031,1,272,""
"1877","PLEKHG2",0.0906178676091792,1,3226,""
"1878","DLL3",0.013733524388086,1,588,""
"1879","NAT14",0.0786607782120528,1,2907,""
"1881","EXOC1",0.228354165651596,0.0357876574761034,5635,""
"1882","RBM27",0.094650887502998,1,3337,""
"1883","POU4F3",0.0658521432517097,1,2517,""
"1884","OSBPL8",0.012321551377525,1,528,""
"1885","DTX2",0.0615603437538921,1,2373,""
"1888","LAMB4",0.0320935559466674,1,1321,""
"1890","LAMB1",0.111350447715554,1,3769,""
"1898","CMTM6",0.0513134998511344,1,2032,""
"1899","ITGA6",0.446281957981633,1.03108219250828e-17,6523,""
"1900","RAPGEF4",0.0215922818222154,1,892,""
"1901","MAP3K20",0.349108568959848,3.08344931632433e-09,6325,""
"1902","SMPX",0.0404578759302132,1,1620,""
"1906","CDV3",0.0129734874222102,1,549,""
"1909","APOH",0.130260073528608,1,4180,""
"1910","NLRP1",0.275186067311166,0.000166471704844706,6014,""
"1912","SPAG7",0.0225124183587724,1,924,""
"1913","ORC6",0.11507351879807,1,3859,""
"1917","ZC3HC1",0.0408941508735366,1,1645,""
"1918","ESR1",0.0552550706260929,1,2176,""
"1920","ANGPT2",0.156311635941242,1,4673,""
"1921","TMEM101",0.0443163071993671,1,1779,""
"1925","PSME1",0.0857391185342237,1,3095,""
"1926","PPP2R3C",0.0347217145492423,1,1416,""
"1931","SLC7A8",0.00380201552737023,1,170,""
"1932","OSGEP",0.0257882663238128,1,1060,""
"1934","RNF31",0.0204251299128827,1,847,""
"1935","SCFD1",0.198823707517268,0.592305356063765,5318,""
"1936","G2E3",0.0965585592771475,1,3397,""
"1938","HNRNPC",0.143949649248035,1,4450,""
"1940","SUPT16H",0.0770703972163441,1,2855,""
"1941","TOX4",0.11502213778323,1,3856,""
"1942","GEMIN2",0.128930995327651,1,4159,""
"1943","TGM1",0.159900206681284,1,4748,""
"1944","TINF2",0.179702867118134,1,5042,""
"1950","WDR76",0.121155255059066,1,3987,""
"1951","CAPN3",0.119343813551616,1,3952,""
"1952","SNAP23",0.0892071884938379,1,3190,""
"1956","EZR",0.324551199234814,1.62854763420001e-07,6253,""
"1957","MYL6",0.149709041344604,1,4560,""
"1960","CLSPN",0.165427929899843,1,4828,""
"1962","UNC13D",0.117613456545647,1,3912,""
"1965","TGFB2",0.192635466514187,1,5249,""
"1966","GPATCH2",0.00819252550382761,1,357,""
"1971","ECHDC1",0.057520724178111,1,2248,""
"1972","LRRFIP2",0.150022150044941,1,4566,""
"1973","SEC22C",0.116992594318399,1,3901,""
"1978","KRT31",0.150513505507762,1,4572,""
"1979","CDC6",0.0540924718360583,1,2134,""
"1981","CDC23",0.0698399276235405,1,2654,""
"1985","SUCO",0.0268724566276071,1,1110,""
"1991","ARCN1",0.109661335576449,1,3719,""
"1992","EPB41L4B",0.0380292158068733,1,1537,""
"1994","PSMD5",0.196038158409301,0.755383393899546,5293,""
"1995","PTGS1",0.343403640217605,8.00033334395089e-09,6303,""
"1996","NUP188",0.078146576948476,1,2888,""
"1999","NANS",0.0828902492448044,1,3019,""
"2000","TBC1D2",0.159280447120965,1,4740,""
"2008","TLL2",0.00568512768039,1,265,""
"2014","IL11",0.456047656118733,9.9529967830006e-19,6541,""
"2018","NUBP2",0.0275002857617179,1,1133,""
"2021","HIVEP1",0.0108824734787561,1,480,""
"2022","TREM2",0.00143403253342146,1,57,""
"2025","FKBP5",0.0907358247635801,1,3232,""
"2026","SRPK1",0.0107787401562155,1,476,""
"2028","MRPS18A",0.00311323460660791,1,137,""
"2033","HSP90AB1",0.0721485510960786,1,2722,""
"2035","CDC5L",0.0324149237631237,1,1337,""
"2036","ITPR3",0.163978556120069,1,4808,""
"2038","DSP",0.100810831185052,1,3510,""
"2040","HNRNPH3",0.117225576184693,1,3905,""
"2044","ABL1",0.0122457759063487,1,527,""
"2045","ACOT7",0.413845163319958,1.44318719743625e-14,6476,""
"2046","SH3GLB1",0.140016030622582,1,4372,""
"2047","CDC7",0.0551042865177364,1,2173,""
"2051","TMED1",0.0724021305122987,1,2735,""
"2054","RAB18",0.0259127873475857,1,1066,""
"2057","PALMD",0.210868848627936,0.198838084341348,5467,""
"2065","KCNK6",0.304399779758493,3.24559110512944e-06,6161,""
"2067","PSMD8",0.158467307868207,1,4718,""
"2068","FBXL19",0.0137668972819742,1,590,""
"2072","BCL7C",0.0677128910846149,1,2585,""
"2073","MAGEB2",0.0142541062674544,1,610,""
"2077","CBARP",0.115422886350828,1,3870,""
"2081","HNRNPM",0.00846494991288389,1,370,""
"2085","TIMM13",0.0469614632411939,1,1865,""
"2086","CDC34",0.162897869267651,1,4792,""
"2087","MTAP",0.178020626053467,1,5001,""
"2088","MISP",0.254632096667482,0.00201976182877992,5861,""
"2089","CEP170B",0.173030709746934,1,4929,""
"2092","HCN2",0.108066629209134,1,3689,""
"2094","IZUMO4",0.171887933124377,1,4914,""
"2095","RASSF7",0.180528465648428,1,5061,""
"2102","RANBP1",0.0319607016806905,1,1315,""
"2103","ZDHHC8",0.0325538688035075,1,1343,""
"2105","MED15",0.17804004959299,1,5002,""
"2106","SERPIND1",0.0475355770439191,1,1882,""
"2113","P2RX6",0.103145115578088,1,3562,""
"2120","OSM",0.135270495452256,1,4295,""
"2127","SEC14L2",0.306913577823002,2.26360529962866e-06,6177,""
"2134","PES1",0.0638441977200229,1,2439,""
"2136","GGT1",0.0716619360950326,1,2709,""
"2139","SLC35E4",0.0699982022734504,1,2657,""
"2145","CARD10",0.443394023483647,2.02933336735599e-17,6519,""
"2152","SH3BP1",0.0180644078131207,1,762,""
"2154","LGALS1",0.348139850763503,3.63035238018077e-09,6322,"LGALS1"
"2157","SRRD",0.141078764229594,1,4393,""
"2167","MICALL1",0.220095153802745,0.0820509240368336,5558,""
"2172","PICK1",0.00544849925299454,1,254,""
"2177","SLC5A1",0.0860852815491784,1,3109,""
"2179","KDELR3",0.0590673116420862,1,2297,""
"2195","TIMP3",0.131050181239634,1,4203,""
"2199","CYB5R3",0.0469178848564256,1,1861,""
"2219","ARSA",0.095735483273551,1,3377,""
"2221","RASD2",0.0109723671501748,1,483,""
"2224","PDGFB",0.0290248682072435,1,1200,""
"2229","RBFOX2",0.13396830071402,1,4266,""
"2232","ASCC2",0.0338570948354381,1,1387,""
"2237","APOL1",0.017634007383726,1,735,""
"2239","MYH9",0.159079992562364,1,4736,""
"2245","EIF3D",0.0428430475861029,1,1724,""
"2247","SGSM3",0.0048701903470385,1,220,""
"2253","SLC25A17",0.142066760664798,1,4411,""
"2259","RBX1",0.1406378141296,1,4386,""
"2263","RANGAP1",0.109100703743098,1,3709,""
"2265","PHF5A",0.0528884887868419,1,2089,""
"2267","POLR3H",0.0464134565353941,1,1848,""
"2269","PMM1",0.0434361891512232,1,1744,""
"2270","DESI1",0.104941499438975,1,3613,""
"2276","KCNK10",0.191869328829238,1,5234,""
"2278","KHNYN",0.128128793638938,1,4143,""
"2279","FKBP3",0.177040337313481,1,4991,""
"2285","PRMT5",0.183952697391759,1,5111,""
"2287","AP4S1",0.0418177051464343,1,1682,""
"2288","POLE2",0.0814823584369729,1,2979,""
"2289","VCPKMT",0.006111642357072,1,279,""
"2290","SOS2",0.18071112245175,1,5064,""
"2291","CDKL1",0.0439400602081178,1,1765,""
"2292","NIN",0.0398914717961221,1,1599,""
"2293","PYGL",0.421000126082603,3.12192574241543e-15,6488,""
"2295","PSMC6",0.201825365809015,0.454415862869049,5361,""
"2296","GNPNAT1",0.22755107300283,0.0388559061098966,5623,""
"2298","CDKN3",0.156510493217283,1,4678,""
"2299","CNIH1",0.139534875306431,1,4364,""
"2300","CGRRF1",0.0809335439859196,1,2966,""
"2301","ATP6V1D",0.382619733875601,7.57579402287159e-12,6412,""
"2303","PLEK2",0.608023002009479,1.25321475345904e-39,6612,""
"2304","PIGH",0.0944077944943088,1,3333,""
"2306","PSMA3",0.112504249163195,1,3795,""
"2307","VTI1B",0.186952989284728,1,5165,""
"2308","TIMM9",0.151775432532538,1,4595,""
"2310","KIAA0586",0.0408443524982895,1,1641,""
"2313","AHSA1",0.10801313864716,1,3688,""
"2314","DAAM1",0.410669508505011,2.81279873540639e-14,6462,""
"2319","ALKBH1",0.103666545585311,1,3575,""
"2320","SNW1",0.148098398189036,1,4524,""
"2322","ITPK1",0.0618189229130034,1,2384,""
"2323","DHRS7",0.347331794286431,4.15749492703791e-09,6316,""
"2327","ASB2",0.150604630811598,1,4573,""
"2328","CEP128",0.108496973682809,1,3700,""
"2329","ERH",0.173054480242242,1,4930,""
"2330","HIF1A",0.199863231019865,0.540833149725831,5335,""
"2332","SRSF5",0.120596992410714,1,3974,""
"2334","EIF5",0.0570983697730821,1,2231,""
"2335","SERPINA4",0.0256246082639423,1,1056,""
"2337","DICER1",0.0271624509920748,1,1118,""
"2338","ZFYVE21",0.198541072078207,0.607243764998844,5315,""
"2339","MTHFD1",0.16583735274248,1,4834,""
"2341","ZC3H14",0.106221969140313,1,3646,""
"2342","TELO2",0.171522196874087,1,4908,""
"2343","PCNX1",0.0952676428971095,1,3359,""
"2344","BDKRB1",0.35972782774478,4.95887662388064e-10,6353,""
"2345","GSKIP",0.185954653644322,1,5151,""
"2346","VRK1",0.135077987160671,1,4292,""
"2347","PSMC1",0.176297639027478,1,4982,""
"2350","PPP4R3A",0.0413938343934733,1,1665,""
"2352","PSMB5",0.175391153317362,1,4968,""
"2354","ACIN1",0.00196413962621222,1,85,""
"2356","TRIP11",0.0712507717324949,1,2699,""
"2357","APEX1",0.0266355609682257,1,1104,""
"2360","ARHGAP5",0.0595479717048124,1,2313,""
"2361","CINP",0.20025079194281,0.52268928112271,5340,""
"2362","DHRS2",0.324917485437607,1.53888100337612e-07,6254,""
"2363","SRP54",0.147242055768799,1,4510,""
"2365","CHD8",0.0295769621101581,1,1224,""
"2367","PRORP",0.0986146996306023,1,3452,""
"2369","PSMA6",0.138552757626442,1,4350,""
"2370","NFKBIA",0.129166853619408,1,4164,""
"2372","PSME2",0.139925901573691,1,4370,""
"2373","BRMS1L",0.00978197177790009,1,436,""
"2374","REC8",0.0400274863834468,1,1604,""
"2375","TM9SF1",0.148398612558305,1,4531,""
"2376","SEC23A",0.190135856793844,1,5210,""
"2377","GMPR2",0.122933805634211,1,4023,""
"2379","RABGGTA",0.15726984058119,1,4693,""
"2383","GSS",0.123010893628098,1,4024,""
"2384","MMP9",0.0618111595589105,1,2383,""
"2386","TRPC4AP",0.109807320233782,1,3727,""
"2387","PYGB",0.112175057169382,1,3786,""
"2389","PROCR",0.287556274512942,3.32748058004796e-05,6087,""
"2390","GINS1",0.0757511087741848,1,2816,""
"2392","CD40",0.0382478454307621,1,1549,""
"2393","UQCC1",0.0411665762684335,1,1656,""
"2397","MYBL2",0.0647274149210804,1,2474,""
"2406","STK4",0.156527836121911,1,4680,""
"2409","PFDN4",0.147001328906473,1,4508,""
"2413","RAE1",0.0722317292459504,1,2727,""
"2414","TPD52L2",0.46814416571575,4.94079328586649e-20,6554,""
"2415","DNAJC5",0.164654817813139,1,4821,""
"2420","PRELID3B",0.14860040212245,1,4535,""
"2422","MTG2",0.0798633622602728,1,2931,""
"2423","PSMA7",0.271336107710354,0.000270386988930901,5983,""
"2424","SLCO4A1",0.282563703704965,6.44027268037708e-05,6062,""
"2425","NTSR1",0.158311206384848,1,4713,""
"2426","MRGBP",0.225283566875174,0.0489218414432841,5603,""
"2427","TCFL5",0.0915857651960891,1,3261,""
"2433","ARFGAP1",0.198915906140567,0.587498023508885,5321,""
"2437","EEF1A2",0.0234867697511519,1,967,""
"2438","PTK6",0.26250776760137,0.000796309824034858,5911,""
"2440","C20orf27",0.0357217193272511,1,1443,""
"2442","CDC25B",0.247968394745499,0.0043239425149883,5802,""
"2445","ARFRP1",0.274135750333971,0.000190160926353596,6008,""
"2448","TRIB3",0.0488448376230863,1,1932,""
"2452","ANGPT4",0.17445693426976,1,4952,""
"2453","RSPO4",0.0383675012220346,1,1555,""
"2456","HM13",0.133061434279768,1,4252,""
"2457","SNPH",0.101349592753711,1,3522,""
"2458","MYLK2",0.0145432737428445,1,622,""
"2461","FERMT1",0.253807605997032,0.0022227380816977,5854,""
"2471","POFUT1",0.0493237550971626,1,1951,""
"2476","NOP56",0.13986900181848,1,4368,""
"2477","MANBAL",0.114724884516345,1,3846,""
"2479","MAPRE1",0.130631071616718,1,4192,""
